speed,volume,weather,time_of_day,congestion_level,location,day_of_week,is_weekend,holiday,special_event,speed_volume,road_status,road_type,Is_Peak_Hour
62,209.664,cloudy,03:54:00,low,Kathmandu,Monday,0,0,0,12999.168,,,
63,241.152,foggy,05:14:00,medium,Godavari,Tuesday,0,0,0,15192.576,,,
60,87.04,sunny,18:57:00,low,Balkumari,Thursday,0,0,0,5222.4,,,
51,285.696,foggy,13:38:00,medium,Pokhara,Sunday,0,0,0,14570.496,,,
53,166.656,sunny,14:45:00,low,Godavari,Sunday,0,0,0,8832.768,,,
50,184.32,rainy,20:09:00,high,Kathmandu,Saturday,1,0,0,9216,,,
53,172.032,cloudy,21:02:00,low,Bhaktapur,Monday,0,0,0,9117.696,,,
57,528.768,sunny,14:01:00,low,New Road,Thursday,0,0,0,30139.776,,,
44,1073.25,rainy,09:01:00,high,Butwal,Tuesday,0,0,0,47223,,,
59,80.896,sunny,06:21:00,low,Madhyapur Thimi,Thursday,0,0,0,4772.864,,,
47,573.696,rainy,12:16:00,medium,Bhaktapur,Thursday,0,0,0,26963.712,,,
51,197.632,rainy,12:47:00,medium,Kathmandu,Thursday,0,0,0,10079.232,,,
57,152.832,rainy,18:25:00,medium,Lalitpur,Thursday,0,0,0,8711.424,,,
44,171.008,sunny,08:50:00,low,Pokhara,Thursday,0,0,0,7524.352,,,
52,336.384,cloudy,01:08:00,high,Bhaktapur,Wednesday,0,0,1,17491.968,,,
41,142.848,cloudy,07:42:00,high,Madhyapur Thimi,Saturday,1,0,0,5856.768,,,
59,511.3125,sunny,17:15:00,medium,Godavari,Tuesday,0,0,0,30167.4375,,,
47,189.696,rainy,21:55:00,medium,Kirtipur,Wednesday,0,0,0,8915.712,,,
35,57.344,sunny,19:57:00,low,Koteshwor,Tuesday,0,0,0,2007.04,,,
57,82.944,foggy,07:21:00,medium,Lazimpat,Sunday,0,0,0,4727.808,,,
58,139.776,foggy,16:32:00,high,Lazimpat,Wednesday,0,0,1,8107.008,,,
40,102.912,sunny,21:31:00,low,Kirtipur,Thursday,0,0,0,4116.48,,,
54,282.624,cloudy,01:02:00,low,Bhaktapur,Monday,0,0,0,15261.696,,,
50,53.248,rainy,22:09:00,medium,Balkumari,Friday,0,0,0,2662.4,,,
51,159.744,rainy,02:27:00,medium,Lalitpur,Wednesday,0,0,0,8146.944,,,
50,181.76,rainy,04:19:00,medium,Madhyapur Thimi,Monday,0,0,0,9088,,,
47,254.976,rainy,12:16:00,medium,Godavari,Thursday,0,0,0,11983.872,,,
50,175.104,rainy,06:35:00,medium,Kathmandu,Tuesday,0,0,0,8755.2,,,
52,97.28,rainy,00:20:00,medium,Bhaktapur,Friday,0,0,0,5058.56,,,
58,123.648,sunny,15:59:00,low,Thamel,Sunday,0,0,0,7171.584,,,
54,118.784,sunny,12:22:00,low,Kuleshwor,Thursday,0,0,0,6414.336,,,
47,100.864,rainy,04:28:00,medium,Madhyapur Thimi,Thursday,0,0,0,4740.608,,,
49,327.168,sunny,23:52:00,low,Godavari,Thursday,0,0,0,16031.232,,,
52,147.456,cloudy,08:55:00,high,Boudha,Saturday,1,0,0,7667.712,,,
45,135.936,rainy,21:00:00,medium,Madhyapur Thimi,Thursday,0,0,0,6117.12,,,
50,203.776,sunny,05:42:00,low,Bhaktapur,Tuesday,0,0,0,10188.8,,,
59,181.76,foggy,05:01:00,medium,Boudha,Wednesday,0,0,0,10723.84,,,
44,216.064,foggy,20:27:00,medium,Bhaktapur,Tuesday,0,0,0,9506.816,,,
41,752.625,cloudy,18:00:00,medium,Tokha,Thursday,0,0,0,30857.625,,,
37,375.552,foggy,12:09:00,medium,New Road,Tuesday,0,0,0,13895.424,,,
52,335.232,cloudy,06:11:00,high,Godavari,Saturday,1,0,0,17432.064,,,
46,210.432,rainy,13:35:00,medium,Madhyapur Thimi,Tuesday,0,0,0,9679.872,,,
46,134.144,sunny,01:39:00,low,New Road,Friday,0,0,0,6170.624,,,
60,162.304,foggy,13:47:00,medium,Koteshwor,Sunday,0,0,0,9738.24,,,
36,137.216,rainy,19:28:00,medium,Kathmandu,Sunday,0,0,0,4939.776,,,
49,249.856,rainy,15:56:00,medium,New Road,Thursday,0,0,0,12242.944,,,
52,75.264,rainy,23:10:00,medium,Kirtipur,Friday,0,0,0,3913.728,,,
46,207.36,foggy,15:14:00,medium,Thamel,Sunday,0,0,0,9538.56,,,
55,1802.25,foggy,17:43:00,high,Koteshwor,Tuesday,0,0,1,99123.75,,,
46,145.152,sunny,08:35:00,high,Madhyapur Thimi,Tuesday,0,1,0,6676.992,,,
56,215.808,cloudy,01:01:00,low,Bhaktapur,Thursday,0,0,0,12085.248,,,
54,281.088,cloudy,10:51:00,low,Butwal,Monday,0,0,0,15178.752,,,
49,548.352,rainy,15:04:00,high,Lazimpat,Saturday,1,0,0,26869.248,,,
54,188.928,sunny,11:30:00,low,Lalitpur,Friday,0,0,0,10202.112,,,
53,323.328,cloudy,23:31:00,high,Butwal,Wednesday,0,0,1,17136.384,,,
54,142.336,rainy,07:13:00,medium,New Road,Thursday,0,0,0,7686.144,,,
49,147.456,rainy,15:07:00,medium,Lalitpur,Thursday,0,0,0,7225.344,,,
48,340.224,foggy,03:45:00,high,Lalitpur,Saturday,1,0,1,16330.752,,,
50,118.272,sunny,01:58:00,low,Balkumari,Wednesday,0,0,0,5913.6,,,
45,103.424,cloudy,23:08:00,low,Kirtipur,Tuesday,0,0,0,4654.08,,,
58,201.216,cloudy,23:56:00,low,Thamel,Sunday,0,0,0,11670.528,,,
48,624.375,sunny,17:54:00,high,Lalitpur,Sunday,0,0,0,29970,,,
44,138.24,cloudy,01:51:00,low,Kathmandu,Tuesday,0,0,0,6082.56,,,
48,252.416,sunny,05:06:00,low,Kuleshwor,Sunday,0,0,0,12115.968,,,
47,239.616,foggy,15:20:00,high,Kathmandu,Saturday,1,0,0,11261.952,,,
54,137.216,foggy,00:24:00,medium,Lalitpur,Monday,0,0,0,7409.664,,,
55,111.616,rainy,01:45:00,medium,Boudha,Wednesday,0,0,0,6138.88,,,
50,311.808,cloudy,21:30:00,low,Thamel,Sunday,0,0,0,15590.4,,,
53,918,rainy,09:26:00,high,Godavari,Friday,0,0,0,48654,,,
56,229.376,foggy,10:16:00,medium,Madhyapur Thimi,Sunday,0,0,0,12845.056,,,
54,357.12,foggy,04:20:00,high,Lazimpat,Saturday,1,0,0,19284.48,,,
51,88.576,cloudy,10:18:00,low,Lazimpat,Sunday,0,0,0,4517.376,,,
48,122.88,sunny,00:36:00,low,Thamel,Wednesday,0,0,0,5898.24,,,
52,152.832,cloudy,19:01:00,low,Kathmandu,Monday,0,0,0,7947.264,,,
55,203.52,rainy,04:11:00,medium,Madhyapur Thimi,Monday,0,0,0,11193.6,,,
44,249.6,foggy,19:41:00,medium,New Road,Monday,0,0,0,10982.4,,,
49,164.352,sunny,21:11:00,low,Tokha,Sunday,0,0,0,8053.248,,,
51,141.312,foggy,19:29:00,medium,Madhyapur Thimi,Monday,0,0,0,7206.912,,,
54,513.792,cloudy,19:54:00,high,Butwal,Saturday,1,0,0,27744.768,,,
45,151.296,sunny,06:28:00,low,Kirtipur,Friday,0,0,0,6808.32,,,
50,212.992,cloudy,04:17:00,low,Butwal,Wednesday,0,0,0,10649.6,,,
49,252.672,sunny,13:39:00,low,Kuleshwor,Friday,0,0,0,12380.928,,,
48,115.712,rainy,18:01:00,medium,Thamel,Friday,0,0,0,5554.176,,,
53,675,foggy,09:05:00,high,Thamel,Thursday,0,0,0,35775,,,
48,148.224,foggy,16:45:00,medium,Pokhara,Friday,0,0,0,7114.752,,,
48,286.464,sunny,19:44:00,high,Tokha,Saturday,1,0,0,13750.272,,,
58,190.464,sunny,16:29:00,low,Lalitpur,Thursday,0,0,0,11046.912,,,
56,143.36,rainy,16:38:00,medium,Tokha,Friday,0,0,0,8028.16,,,
47,254.976,sunny,16:28:00,high,Butwal,Saturday,1,0,1,11983.872,,,
49,1552.5,foggy,17:23:00,medium,Lalitpur,Thursday,0,0,0,76072.5,,,
60,212.48,foggy,04:24:00,medium,Boudha,Sunday,0,0,0,12748.8,,,
49,130.56,cloudy,20:35:00,low,Lalitpur,Sunday,0,0,0,6397.44,,,
41,300.288,foggy,23:37:00,high,Tokha,Saturday,1,0,0,12311.808,,,
49,336.96,rainy,13:57:00,high,Butwal,Sunday,0,0,1,16511.04,,,
53,3128.625,cloudy,17:12:00,high,Butwal,Wednesday,0,0,1,165817.125,,,
52,242.688,sunny,23:58:00,low,Balkumari,Friday,0,0,0,12619.776,,,
43,230.4,rainy,10:36:00,medium,Balkumari,Monday,0,0,0,9907.2,,,
49,133.632,rainy,00:26:00,medium,Kirtipur,Friday,0,0,0,6547.968,,,
49,89.088,rainy,06:18:00,medium,Durbar Marg,Tuesday,0,0,0,4365.312,,,
46,211.968,rainy,10:49:00,medium,Kirtipur,Tuesday,0,0,0,9750.528,,,
50,70.656,cloudy,11:20:00,low,Boudha,Monday,0,0,0,3532.8,,,
48,59.904,rainy,19:54:00,medium,Madhyapur Thimi,Thursday,0,0,0,2875.392,,,
51,210.432,rainy,18:28:00,medium,Godavari,Monday,0,0,0,10732.032,,,
50,154.368,cloudy,07:25:00,low,Koteshwor,Sunday,0,0,0,7718.4,,,
43,61.44,foggy,10:19:00,medium,Butwal,Monday,0,0,0,2641.92,,,
57,139.776,cloudy,07:20:00,low,Kirtipur,Thursday,0,0,0,7967.232,,,
50,503.424,cloudy,11:27:00,high,Lazimpat,Saturday,1,0,0,25171.2,,,
46,56.32,foggy,01:49:00,medium,Butwal,Sunday,0,0,0,2590.72,,,
47,70.144,cloudy,12:49:00,low,Kirtipur,Friday,0,0,0,3296.768,,,
58,541.44,foggy,06:40:00,medium,Kirtipur,Tuesday,0,0,0,31403.52,,,
59,121.344,sunny,06:21:00,low,Kuleshwor,Wednesday,0,0,0,7159.296,,,
43,108.544,foggy,00:18:00,medium,Kathmandu,Monday,0,0,0,4667.392,,,
60,880.875,cloudy,09:39:00,medium,Boudha,Tuesday,0,0,0,52852.5,,,
51,148.48,rainy,11:54:00,medium,Thamel,Monday,0,0,0,7572.48,,,
51,245.76,cloudy,19:41:00,low,Balkumari,Friday,0,0,0,12533.76,,,
47,86.528,cloudy,15:34:00,low,New Road,Sunday,0,0,0,4066.816,,,
39,2152.828125,foggy,09:35:00,high,Thamel,Saturday,1,0,0,83960.296875,,,
54,194.048,cloudy,21:17:00,low,Butwal,Friday,0,0,0,10478.592,,,
74,232.448,sunny,20:21:00,low,Kuleshwor,Monday,0,0,0,17201.152,,,
47,156.16,rainy,16:36:00,medium,Bhaktapur,Tuesday,0,0,0,7339.52,,,
49,377.088,sunny,01:05:00,high,Koteshwor,Wednesday,0,0,1,18477.312,,,
44,98.304,foggy,03:57:00,medium,Kirtipur,Monday,0,0,0,4325.376,,,
46,195.84,foggy,23:51:00,medium,New Road,Wednesday,0,0,0,9008.64,,,
53,382.464,foggy,12:35:00,medium,Lazimpat,Monday,0,0,0,20270.592,,,
50,550.656,foggy,07:07:00,high,Pokhara,Saturday,1,0,0,27532.8,,,
48,405.504,sunny,01:39:00,low,Boudha,Monday,0,0,0,19464.192,,,
44,88.576,sunny,21:51:00,low,Godavari,Wednesday,0,0,0,3897.344,,,
51,463.104,rainy,14:33:00,medium,Tokha,Sunday,0,0,0,23618.304,,,
49,159.744,cloudy,07:26:00,low,Balkumari,Monday,0,0,0,7827.456,,,
54,195.84,cloudy,18:55:00,low,Lalitpur,Wednesday,0,0,0,10575.36,,,
47,83.456,rainy,21:45:00,medium,New Road,Monday,0,0,0,3922.432,,,
54,174.336,rainy,03:49:00,medium,New Road,Thursday,0,0,0,9414.144,,,
45,184.32,cloudy,03:30:00,low,Koteshwor,Sunday,0,0,0,8294.4,,,
46,203.52,foggy,10:17:00,medium,New Road,Wednesday,0,0,0,9361.92,,,
49,157.184,sunny,20:54:00,low,Godavari,Sunday,0,0,0,7702.016,,,
30,449.28,foggy,15:20:00,medium,Durbar Marg,Friday,0,0,0,13478.4,,,
45,80.384,rainy,15:35:00,medium,Lalitpur,Sunday,0,0,0,3617.28,,,
53,162.048,foggy,16:58:00,medium,Durbar Marg,Sunday,0,0,0,8588.544,,,
47,1420.875,cloudy,09:42:00,high,Balkumari,Tuesday,0,0,0,66781.125,,,
46,147.968,rainy,12:38:00,medium,Kathmandu,Sunday,0,0,0,6806.528,,,
54,178.944,cloudy,08:42:00,low,Kirtipur,Tuesday,0,0,0,9662.976,,,
49,81.92,foggy,08:34:00,medium,Durbar Marg,Friday,0,0,0,4014.08,,,
51,205.824,foggy,18:12:00,medium,Lalitpur,Monday,0,0,0,10497.024,,,
37,230.4,foggy,13:32:00,medium,Kuleshwor,Wednesday,0,0,0,8524.8,,,
66,383.232,rainy,10:17:00,medium,New Road,Wednesday,0,0,0,25293.312,,,
55,200.192,rainy,16:56:00,medium,Kuleshwor,Friday,0,0,0,11010.56,,,
49,537.984,cloudy,00:18:00,high,Butwal,Saturday,1,0,0,26361.216,,,
48,232.704,rainy,00:30:00,medium,Godavari,Wednesday,0,0,0,11169.792,,,
52,264.96,cloudy,03:34:00,low,Boudha,Tuesday,0,0,0,13777.92,,,
48,75.264,cloudy,20:18:00,low,Bhaktapur,Thursday,0,0,0,3612.672,,,
50,138.24,foggy,15:41:00,medium,Durbar Marg,Thursday,0,0,0,6912,,,
70,307.968,sunny,07:58:00,low,Tokha,Sunday,0,0,0,21557.76,,,
69,165.376,sunny,13:07:00,low,Pokhara,Sunday,0,0,0,11410.944,,,
50,495.36,rainy,23:30:00,high,Thamel,Thursday,0,0,1,24768,,,
36,130.048,rainy,20:50:00,medium,Pokhara,Friday,0,0,0,4681.728,,,
50,85.504,rainy,08:39:00,medium,Durbar Marg,Monday,0,0,0,4275.2,,,
52,102.4,cloudy,10:42:00,low,Balkumari,Tuesday,0,0,0,5324.8,,,
51,406.656,rainy,16:53:00,high,Durbar Marg,Saturday,1,0,0,20739.456,,,
51,123.904,foggy,19:15:00,medium,Madhyapur Thimi,Sunday,0,0,0,6319.104,,,
49,178.688,sunny,21:37:00,low,Koteshwor,Wednesday,0,0,0,8755.712,,,
46,211.456,foggy,22:29:00,medium,Butwal,Monday,0,0,0,9726.976,,,
74,2313.5625,cloudy,09:10:00,medium,Kirtipur,Thursday,0,0,0,171203.625,,,
51,146.944,foggy,04:37:00,medium,Madhyapur Thimi,Wednesday,0,0,0,7494.144,,,
48,215.04,cloudy,22:12:00,low,Pokhara,Thursday,0,0,0,10321.92,,,
55,122.88,sunny,07:45:00,low,New Road,Monday,0,0,0,6758.4,,,
48,78.848,sunny,06:25:00,low,Lalitpur,Thursday,0,0,0,3784.704,,,
36,188.416,sunny,18:19:00,low,Kuleshwor,Wednesday,0,0,0,6782.976,,,
51,365.568,sunny,02:01:00,low,Koteshwor,Friday,0,0,0,18643.968,,,
49,116.736,sunny,00:55:00,low,Godavari,Monday,0,0,0,5720.064,,,
50,313.344,rainy,18:14:00,medium,Kathmandu,Monday,0,0,0,15667.2,,,
49,130.56,cloudy,20:35:00,high,Balkumari,Saturday,1,0,0,6397.44,,,
43,383.232,rainy,12:28:00,medium,Kirtipur,Tuesday,0,0,0,16478.976,,,
46,227.328,rainy,03:20:00,medium,Madhyapur Thimi,Thursday,0,0,0,10457.088,,,
59,1650.375,rainy,09:55:00,medium,Bhaktapur,Friday,0,0,0,97372.125,,,
53,80.896,rainy,18:24:00,medium,Thamel,Thursday,0,0,0,4287.488,,,
47,153.6,cloudy,03:52:00,low,Butwal,Sunday,0,0,0,7219.2,,,
53,176.128,rainy,08:22:00,medium,Boudha,Thursday,0,0,0,9334.784,,,
55,564.48,cloudy,11:42:00,low,Kuleshwor,Tuesday,0,0,0,31046.4,,,
43,345.6,rainy,10:36:00,high,Balkumari,Tuesday,0,0,1,14860.8,,,
48,223.232,foggy,23:23:00,medium,Balkumari,Wednesday,0,0,0,10715.136,,,
55,257.28,foggy,18:15:00,medium,Lazimpat,Tuesday,0,0,0,14150.4,,,
49,356.352,foggy,05:06:00,medium,Boudha,Tuesday,0,0,0,17461.248,,,
46,203.52,foggy,10:17:00,medium,Boudha,Sunday,0,0,0,9361.92,,,
47,99.328,foggy,02:46:00,medium,Godavari,Tuesday,0,0,0,4668.416,,,
40,223.488,foggy,01:40:00,medium,Koteshwor,Wednesday,0,0,0,8939.52,,,
55,217.344,rainy,18:34:00,medium,Tokha,Wednesday,0,0,0,11953.92,,,
56,1626.75,rainy,17:23:00,high,Kirtipur,Tuesday,0,0,0,91098,,,
48,180.736,cloudy,11:31:00,low,Balkumari,Wednesday,0,0,0,8675.328,,,
57,330.24,sunny,19:06:00,low,Boudha,Friday,0,0,0,18823.68,,,
50,330.624,rainy,01:42:00,high,Thamel,Monday,0,0,1,16531.2,,,
55,206.592,rainy,20:19:00,medium,Godavari,Thursday,0,0,0,11362.56,,,
54,505.728,foggy,01:07:00,high,Koteshwor,Friday,0,0,1,27309.312,,,
45,243.072,cloudy,19:53:00,high,Kuleshwor,Friday,0,0,1,10938.24,,,
52,243.456,sunny,12:59:00,low,Durbar Marg,Sunday,0,0,0,12659.712,,,
37,259.584,foggy,21:12:00,high,Thamel,Saturday,1,0,0,9604.608,,,
43,184.32,cloudy,14:57:00,low,Godavari,Friday,0,0,0,7925.76,,,
45,239.616,sunny,13:07:00,low,Koteshwor,Friday,0,0,0,10782.72,,,
45,185.856,cloudy,01:29:00,low,Koteshwor,Sunday,0,0,0,8363.52,,,
47,169.984,sunny,16:28:00,low,Kathmandu,Wednesday,0,0,0,7989.248,,,
52,202.752,sunny,13:10:00,high,Balkumari,Friday,0,1,0,10543.104,,,
51,165.12,sunny,04:14:00,high,Boudha,Saturday,1,0,0,8421.12,,,
50,75.264,sunny,16:09:00,low,Godavari,Monday,0,0,0,3763.2,,,
58,198.656,cloudy,19:11:00,low,Lazimpat,Sunday,0,0,0,11522.048,,,
52,320.256,rainy,13:44:00,medium,Kathmandu,Monday,0,0,0,16653.312,,,
46,201.216,cloudy,15:35:00,high,Godavari,Friday,0,1,0,9255.936,,,
51,120.576,foggy,12:52:00,high,Kuleshwor,Saturday,1,0,0,6149.376,,,
51,218.88,foggy,22:47:00,high,Madhyapur Thimi,Saturday,1,0,0,11162.88,,,
36,103.936,foggy,20:30:00,medium,Boudha,Sunday,0,0,0,3741.696,,,
30,163.84,sunny,10:04:00,low,Godavari,Wednesday,0,0,0,4915.2,,,
47,292.608,rainy,01:07:00,medium,Butwal,Tuesday,0,0,0,13752.576,,,
52,149.76,cloudy,11:15:00,low,Lalitpur,Tuesday,0,0,0,7787.52,,,
48,1898.4375,foggy,17:15:00,high,Boudha,Thursday,0,0,0,91125,,,
58,141.824,sunny,02:19:00,low,Kuleshwor,Wednesday,0,0,0,8225.792,,,
46,916.3125,foggy,09:13:00,high,Koteshwor,Wednesday,0,1,0,42150.375,,,
49,1787.0625,sunny,09:19:00,medium,New Road,Wednesday,0,0,0,87566.0625,,,
42,110.08,foggy,19:52:00,medium,Bhaktapur,Sunday,0,0,0,4623.36,,,
56,322.56,rainy,16:38:00,high,Pokhara,Saturday,1,0,0,18063.36,,,
44,181.76,sunny,01:54:00,low,Tokha,Tuesday,0,0,0,7997.44,,,
42,318.72,rainy,05:28:00,high,Pokhara,Saturday,1,0,0,13386.24,,,
46,133.12,cloudy,07:13:00,low,Koteshwor,Monday,0,0,0,6123.52,,,
43,291.072,sunny,22:38:00,high,Godavari,Saturday,1,0,0,12516.096,,,
51,5216.90625,sunny,09:26:00,high,Lazimpat,Monday,0,1,0,266062.21875,,,
30,209.408,foggy,03:34:00,medium,Koteshwor,Thursday,0,0,0,6282.24,,,
49,95.232,sunny,22:49:00,low,Tokha,Tuesday,0,0,0,4666.368,,,
56,230.4,cloudy,07:29:00,low,Madhyapur Thimi,Thursday,0,0,0,12902.4,,,
56,779.625,foggy,09:40:00,high,Thamel,Sunday,0,0,0,43659,,,
49,261.12,cloudy,14:13:00,high,Lazimpat,Thursday,0,0,1,12794.88,,,
38,225.792,cloudy,20:30:00,low,Kuleshwor,Monday,0,0,0,8580.096,,,
51,148.992,cloudy,06:43:00,low,Thamel,Wednesday,0,0,0,7598.592,,,
47,182.016,foggy,22:12:00,medium,Kirtipur,Friday,0,0,0,8554.752,,,
47,53.248,rainy,11:00:00,medium,Thamel,Wednesday,0,0,0,2502.656,,,
49,432,foggy,13:17:00,high,Butwal,Saturday,1,0,0,21168,,,
42,208.384,rainy,06:43:00,medium,Butwal,Thursday,0,0,0,8752.128,,,
47,81.92,rainy,03:33:00,medium,Bhaktapur,Monday,0,0,0,3850.24,,,
51,124.416,cloudy,21:20:00,low,Koteshwor,Monday,0,0,0,6345.216,,,
58,301.056,rainy,15:22:00,high,Kathmandu,Tuesday,0,1,0,17461.248,,,
52,96.768,sunny,19:39:00,low,Lalitpur,Sunday,0,0,0,5031.936,,,
42,81.408,rainy,21:41:00,medium,Tokha,Wednesday,0,0,0,3419.136,,,
50,336.384,cloudy,05:43:00,low,Koteshwor,Thursday,0,0,0,16819.2,,,
50,377.088,cloudy,22:14:00,low,Balkumari,Thursday,0,0,0,18854.4,,,
36,229.376,rainy,03:33:00,medium,Pokhara,Monday,0,0,0,8257.536,,,
48,540.864,sunny,16:17:00,high,Kathmandu,Saturday,1,0,0,25961.472,,,
52,474.624,foggy,14:45:00,medium,Koteshwor,Wednesday,0,0,0,24680.448,,,
47,139.776,rainy,18:12:00,medium,Pokhara,Monday,0,0,0,6569.472,,,
48,80.896,cloudy,16:27:00,low,New Road,Friday,0,0,0,3883.008,,,
59,168.96,cloudy,02:31:00,low,Kathmandu,Thursday,0,0,0,9968.64,,,
54,172.032,rainy,11:44:00,medium,Lalitpur,Sunday,0,0,0,9289.728,,,
40,107.52,foggy,14:37:00,medium,Koteshwor,Sunday,0,0,0,4300.8,,,
42,148.224,foggy,15:42:00,medium,Lazimpat,Monday,0,0,0,6225.408,,,
46,144.384,cloudy,23:21:00,low,Kuleshwor,Tuesday,0,0,0,6641.664,,,
47,148.224,sunny,05:31:00,low,Lalitpur,Tuesday,0,0,0,6966.528,,,
45,233.472,rainy,14:18:00,medium,Kuleshwor,Wednesday,0,0,0,10506.24,,,
48,193.536,foggy,07:43:00,medium,Balkumari,Thursday,0,0,0,9289.728,,,
50,377.856,sunny,15:22:00,high,Balkumari,Saturday,1,0,0,18892.8,,,
48,245.76,rainy,23:31:00,medium,Thamel,Thursday,0,0,0,11796.48,,,
42,53.76,sunny,03:23:00,low,Koteshwor,Thursday,0,0,0,2257.92,,,
41,189.44,cloudy,11:47:00,low,Godavari,Friday,0,0,0,7767.04,,,
54,231.168,sunny,23:27:00,low,Thamel,Thursday,0,0,0,12483.072,,,
55,163.584,foggy,15:15:00,high,Pokhara,Saturday,1,0,0,8997.12,,,
51,209.92,foggy,02:12:00,medium,Kirtipur,Wednesday,0,0,0,10705.92,,,
47,461.376,sunny,05:17:00,high,New Road,Saturday,1,0,0,21684.672,,,
44,217.344,cloudy,22:17:00,low,Kathmandu,Monday,0,0,0,9563.136,,,
46,140.544,rainy,07:57:00,medium,Godavari,Sunday,0,0,0,6465.024,,,
53,235.52,rainy,06:47:00,medium,Godavari,Tuesday,0,0,0,12482.56,,,
43,211.968,foggy,11:52:00,medium,Bhaktapur,Tuesday,0,0,0,9114.624,,,
54,297.216,sunny,14:09:00,low,Kathmandu,Tuesday,0,0,0,16049.664,,,
40,248.32,foggy,01:54:00,medium,Koteshwor,Friday,0,0,0,9932.8,,,
46,202.752,cloudy,04:42:00,low,Boudha,Tuesday,0,0,0,9326.592,,,
46,95.232,cloudy,04:18:00,low,Koteshwor,Sunday,0,0,0,4380.672,,,
42,1761.75,sunny,09:02:00,high,Koteshwor,Saturday,1,0,0,73993.5,,,
46,90.112,cloudy,04:42:00,low,Kirtipur,Monday,0,0,0,4145.152,,,
52,480.384,rainy,13:44:00,high,New Road,Saturday,1,0,0,24979.968,,,
56,300.672,sunny,23:48:00,high,Thamel,Saturday,1,0,0,16837.632,,,
47,375.552,sunny,10:27:00,high,Thamel,Saturday,1,0,1,17650.944,,,
52,335.616,foggy,14:05:00,medium,Pokhara,Tuesday,0,0,0,17452.032,,,
47,158.976,foggy,14:41:00,high,Balkumari,Saturday,1,0,0,7471.872,,,
49,133.632,cloudy,06:42:00,low,Kuleshwor,Wednesday,0,0,0,6547.968,,,
52,54.784,foggy,11:14:00,medium,Koteshwor,Wednesday,0,0,0,2848.768,,,
43,75.264,foggy,14:12:00,medium,Kathmandu,Sunday,0,0,0,3236.352,,,
62,244.992,foggy,18:27:00,medium,Boudha,Thursday,0,0,0,15189.504,,,
48,127.488,foggy,20:10:00,medium,Kathmandu,Sunday,0,0,0,6119.424,,,
54,167.424,cloudy,15:33:00,low,Godavari,Monday,0,0,0,9040.896,,,
53,159.744,rainy,03:18:00,medium,Lalitpur,Thursday,0,0,0,8466.432,,,
53,128,rainy,04:21:00,medium,Thamel,Monday,0,0,0,6784,,,
38,2212.3125,sunny,17:07:00,medium,Kirtipur,Friday,0,0,0,84067.875,,,
46,258.048,foggy,04:02:00,medium,Kuleshwor,Tuesday,0,0,0,11870.208,,,
49,152.064,foggy,11:50:00,high,Boudha,Saturday,1,0,0,7451.136,,,
61,475.776,foggy,19:50:00,high,Madhyapur Thimi,Tuesday,0,0,1,29022.336,,,
51,66.048,foggy,06:07:00,medium,Kathmandu,Tuesday,0,0,0,3368.448,,,
48,247.296,foggy,06:10:00,medium,Thamel,Thursday,0,0,0,11870.208,,,
52,218.88,cloudy,01:23:00,low,Boudha,Tuesday,0,0,0,11381.76,,,
54,221.184,cloudy,18:48:00,low,Kuleshwor,Sunday,0,0,0,11943.936,,,
45,531.072,foggy,08:43:00,medium,Balkumari,Wednesday,0,0,0,23898.24,,,
55,265.728,cloudy,04:26:00,low,Lalitpur,Wednesday,0,0,0,14615.04,,,
53,587.25,rainy,17:15:00,high,Thamel,Tuesday,0,0,0,31124.25,,,
44,157.184,cloudy,08:48:00,low,Durbar Marg,Monday,0,0,0,6916.096,,,
41,143.36,cloudy,02:08:00,low,Kathmandu,Thursday,0,0,0,5877.76,,,
49,441.216,rainy,07:52:00,high,Boudha,Saturday,1,0,0,21619.584,,,
45,161.792,cloudy,10:30:00,low,Kuleshwor,Sunday,0,0,0,7280.64,,,
43,436.608,sunny,22:38:00,high,Butwal,Saturday,1,1,0,18774.144,,,
47,105.984,cloudy,07:34:00,low,Kuleshwor,Friday,0,0,0,4981.248,,,
55,60.416,cloudy,04:14:00,low,Boudha,Thursday,0,0,0,3322.88,,,
31,182.784,foggy,11:28:00,medium,Kirtipur,Friday,0,0,0,5666.304,,,
50,320.256,cloudy,03:33:00,high,Madhyapur Thimi,Saturday,1,0,1,16012.8,,,
50,305.28,cloudy,22:36:00,high,Kathmandu,Monday,0,0,1,15264,,,
56,229.376,foggy,10:16:00,medium,Godavari,Friday,0,0,0,12845.056,,,
51,111.104,rainy,18:46:00,medium,Lalitpur,Friday,0,0,0,5666.304,,,
48,160.256,sunny,16:17:00,low,Boudha,Sunday,0,0,0,7692.288,,,
55,191.488,sunny,01:13:00,low,Pokhara,Thursday,0,0,0,10531.84,,,
55,361.728,cloudy,22:42:00,low,Pokhara,Tuesday,0,0,0,19895.04,,,
44,275.712,sunny,00:30:00,high,Bhaktapur,Thursday,0,1,0,12131.328,,,
47,267.264,foggy,21:44:00,medium,Lalitpur,Tuesday,0,0,0,12561.408,,,
44,184.32,foggy,03:00:00,medium,Pokhara,Tuesday,0,0,0,8110.08,,,
46,80.384,foggy,03:15:00,medium,Bhaktapur,Thursday,0,0,0,3697.664,,,
53,154.112,sunny,21:00:00,low,Pokhara,Monday,0,0,0,8167.936,,,
